-0.25459,-0.0059296,-0.12396,-0.40004,-0.60092,-0.78496,-0.92451,-0.95656,-0.88822,-0.86476,-0.77423,-0.65577,-0.49367,-0.49391,-0.26593,-0.22149,0.015246,0.24314,0.41508,0.57327,0.73062,0.59777,0.7694,0.94065,1.0704,1.0876,0.98227,0.83824,0.91287,0.99828,1.048,1.0437,1.001,0.94815,0.80432,0.65361,0.81984,0.92429,0.9326,0.89686,0.86448,0.86838,0.79661,0.69539,0.55894,0.38784,0.23084,0.083894,0.028299,-0.2002,-0.41192,-0.59707,-0.73338,-0.85745,-0.89382,-0.9227,-0.96268,-0.97183,-0.9058,-1.0659
-1.1934,-1.1732,-1.1209,-1.0781,-0.95614,-0.79299,-0.59358,-0.35426,-0.12032,0.12139,0.34748,0.56072,0.74506,0.95961,1.0269,0.98143,0.93413,0.82562,0.66418,0.48982,0.40177,0.56643,0.37666,0.20031,-0.0054303,-0.24616,-0.46141,-0.69488,-0.55842,-0.35064,-0.10842,0.14875,0.38895,0.58607,0.81317,0.95931,0.78214,0.56024,0.31824,0.076959,-0.15975,-0.084802,-0.27813,-0.47986,-0.67946,-0.85848,-1.0406,-1.0943,-0.93913,-0.86075,-0.74188,-0.58363,-0.38271,-0.17303,0.065104,0.30634,0.54668,0.79141,1.0187,0.95349
