0.20943,0.20665,2.9634,1.4863,-1.5269,-0.0012029,4.0202,-0.52187,-1.252,2.1892
-1.663,-0.29701,2.3825,1.7665,-1.6817,0.21501,3.8159,-0.38679,-1.1134,2.4104
-2.6197,-0.51193,1.7512,0.76405,-1.4664,-0.13728,3.9324,-0.3454,-1.2299,2.2404
1.9846,0.40105,1.7568,0.95591,-1.9553,0.18246,3.796,-0.34754,-1.3359,2.2434
-1.5992,-0.99337,2.6487,0.42256,-1.8832,0.4135,3.4889,-0.40041,-1.5553,2.1509
-2.531,-0.14049,2.2934,1.4707,-1.4499,0.1953,3.9649,-0.15892,-1.4906,2.2662
-1.0439,-0.67492,2.8754,1.1529,-1.6406,0.27058,3.7732,-0.25688,-1.3125,2.197
-1.5895,-1.3562,2.3725,1.1824,-2.0174,0.075976,3.6776,-0.42633,-1.444,2.4497
1.349,-0.92947,3.3559,1.3641,-1.4574,0.016128,3.716,-0.42538,-1.5875,2.1803
0.2509,-0.95479,2.8286,0.51464,-2.1366,0.30031,3.9592,-0.35782,-1.4761,2.2863
2.6105,0.40905,1.8818,1.1107,-1.7753,0.25873,3.8558,-0.13946,-1.5118,2.3811
0.76655,-1.2521,2.4783,0.47995,-2.028,0.21173,3.7093,-0.656,-1.4598,2.2571
0.47381,0.14117,2.8214,1.1824,-1.4857,0.16416,4.0623,-0.64829,-1.5167,2.0937
0.70806,-1.4423,2.7142,0.60568,-2.0302,0.44009,3.7702,-0.51959,-1.2314,2.1061
0.59396,-0.25551,3.0923,0.60654,-1.6807,0.30779,4.0963,-0.55604,-1.5606,2.196
-2.879,-0.16341,1.7036,0.86795,-1.9543,0.23904,3.9753,-0.32259,-1.4121,1.9803
0.030093,-1.1813,2.4473,0.040465,-2.3163,0.32679,3.827,-0.17175,-1.3598,2.4791
0.33531,-0.064401,2.8749,1.0364,-1.9918,0.19474,3.8736,-0.37672,-1.2947,2.1883
-0.6066,1.0358,2.5423,0.62465,-2.007,0.71098,3.3522,-0.71386,-1.6245,2.3777
-0.26535,-0.47401,2.751,1.6979,-1.9473,0.52698,3.9652,-0.43662,-1.338,2.2557
-2.1946,-0.091495,2.4061,1.1356,-1.9685,0.28427,3.9197,-0.27131,-1.3073,2.2978
-1.4362,-0.16287,2.4306,1.6532,-2.0803,0.21453,3.8651,-0.3131,-1.3311,2.1878
-1.7904,0.17988,2.9017,1.4602,-1.5714,0.4826,4.0431,-0.41387,-1.4106,2.4499
-2.4296,-0.00098875,2.2928,0.8171,-1.9063,-0.040545,4.1533,-0.22798,-1.5192,2.2846
0.040794,0.60271,3.2549,1.1346,-1.5908,0.51687,4.228,-0.63341,-1.4354,1.8847
-1.5687,-0.87003,1.6737,0.93383,-1.6458,0.051072,4.0756,-0.3462,-1.5828,2.5106
-1.1431,-1.0128,2.8555,0.70155,-1.4702,0.57225,4.1651,-0.43794,-1.2854,2.1517
-2.4578,1.9757,2.6525,1.0228,-1.5329,0.060166,3.6151,-0.67178,-1.5846,2.1985
-3.0672,-0.080193,1.5913,0.57158,-1.4305,0.063581,3.9594,-0.67424,-1.3619,2.0378
-0.60971,-0.092198,2.7087,1.6859,-2.5624,0.7252,4.0142,-0.31531,-1.3236,1.9864
-1.3719,-0.6102,2.8689,0.58238,-1.929,0.60303,4.1441,-0.33994,-1.5649,2.2188
-2.8405,0.37488,2.1803,0.68838,-1.6468,-0.11623,4.0947,-0.30335,-1.5118,2.1847
-0.37496,1.59,3.0654,1.1848,-1.7605,0.98284,3.7625,-0.51398,-1.496,2.3242
1.6096,-1.5689,3.0115,1.0497,-1.8619,0.21485,4.0767,-0.22889,-1.9524,2.0338
-2.4232,0.19532,1.3969,2.0075,-0.80294,0.10553,4.0097,-0.39054,-1.7462,2.2672
0.63337,-1.7346,2.4094,0.6809,-1.6517,0.66904,3.9864,-0.42745,-1.4806,2.0946
-0.4434,-1.1942,2.6125,0.61402,-1.852,0.40034,4.2502,-0.49757,-1.4681,2.2633
-0.35873,-0.72106,2.7067,0.67523,-1.7031,1.1927,3.7549,-0.68887,-1.4644,2.5637
-1.8927,1.1078,3.1685,0.48436,-1.784,0.80318,3.6019,-0.41777,-1.3098,2.2677
0.34892,-0.40443,2.6412,1.3757,-1.754,0.028703,4.2189,-0.47309,-1.6,2.2337
-0.54861,-0.90483,2.146,1.2584,-2.9775,0.33713,4.0384,-0.12784,-1.6539,2.0775
-3.7074,0.14262,2.3073,0.48049,-0.63467,1.2494,3.6567,0.19825,-1.3737,1.9037
-1.7179,-0.70528,1.9796,1.3501,-1.9585,0.34984,4.2246,-0.32942,-1.1047,2.3045
-0.54353,-0.67767,2.1809,1.7472,-1.9936,0.028267,4.2186,-0.13384,-1.4953,2.3438
-1.3985,-0.89745,2.1058,1.2584,-1.7956,0.26443,4.22,-0.40622,-1.1526,2.4172
0.55944,-1.0938,2.8827,1.3795,-1.2496,0.37649,4.1595,-0.19608,-1.3313,2.4151
-1.2966,-1.3969,2.3641,1.0175,-1.1619,0.13916,3.9183,-0.58109,-1.2943,2.3055
0.98343,-2.1603,2.722,0.92721,-1.4996,0.61776,3.7287,-0.51426,-1.2288,2.1956
0.31331,0.32137,2.6965,1.0449,-2.0319,0.44949,4.2287,-0.148,-1.3106,2.3194
-0.79914,0.30195,2.5258,0.98607,-2.1446,0.6158,3.9942,-0.44186,-1.1025,1.9409
1.3495,1.4667,1.472,0.55377,-1.8237,0.64035,3.9849,-0.31729,-1.1477,2.3879
-1.6776,-0.56941,2.3817,1.0996,-2.1069,0.45489,4.139,-0.21607,-1.3111,2.0282
0.25721,-0.49591,3.0203,0.46545,-1.2281,0.44822,4.52,-0.26339,-1.3157,2.0546
0.91346,-0.64297,2.9249,1.3329,-1.8382,0.38905,4.3645,-0.0015649,-1.622,2.2671
-1.8105,-1.2861,1.8515,0.7811,-1.8476,0.45033,3.8256,-0.45716,-1.2725,2.398
1.0561,0.64847,2.3227,-0.22429,-1.9827,0.42107,3.7442,-0.61662,-1.3291,2.5434
-0.034765,-0.086038,3.1131,0.63021,-1.5881,0.57996,4.6189,-0.2927,-1.3957,2.1499
0.30465,-0.33528,2.9171,0.59465,-1.7557,0.6226,4.6911,-0.33847,-1.5871,1.9958
-1.6048,-1.019,1.7956,1.2134,-1.9918,0.59238,4.0808,-0.45396,-1.149,2.0755
-2.7288,-0.1308,1.9051,0.8308,-1.559,0.41502,4.0966,-0.54007,-1.3398,1.925
0.50176,-0.60886,2.841,1.3531,-2.1042,0.21625,4.0194,-0.46147,-1.616,2.3833
1.7408,0.35607,2.3316,1.1366,-1.4717,0.42039,4.341,-0.34605,-1.2897,2.4824
1.99,-2.6159,2.7027,0.53686,-1.3998,0.4964,3.4098,-0.067334,-1.2898,2.1445
-1.145,-0.51857,1.9343,1.4623,-2.2424,0.53166,4.0862,-0.36426,-1.4566,2.1984
-1.2936,-0.64009,2.4608,0.6591,-2.1952,0.7354,4.4085,-0.31507,-1.2071,2.4733
1.298,0.4141,2.206,0.56342,-1.7185,0.39986,4.6736,-0.33283,-1.5514,2.3931
1.2856,-0.80648,2.8546,1.6255,-1.8034,0.39169,4.1,-0.41719,-1.1368,2.2696
-1.237,-0.39811,1.8196,1.2765,-1.7682,0.32879,4.2979,-0.5029,-1.4851,2.5613
2.6691,-0.0040794,1.3636,0.49633,-1.6481,0.18366,3.895,-0.39827,-1.5496,2.3772
0.32036,0.61675,2.2833,1.5108,-2.2699,0.87072,3.9998,-0.63627,-1.0953,2.1633
2.2751,2.2897,1.6664,0.82114,-1.3818,1.116,3.6665,-0.74842,-1.4161,2.1903
-0.9327,-0.091973,2.6391,0.83575,-1.6645,0.71202,4.5133,-0.14323,-1.5,2.4194
